shipment_id,product,origin,destination,origin_lat,origin_lon,dest_lat,dest_lon,cargo_kg,invoice_ngn,distance_km,transit_hrs,delay_hrs,total_hrs,shelf_hrs,time_ratio,has_cold_chain,avg_temp,max_temp,max_temp_allowed,temp_exceedance,avg_humidity,road_quality,vibration_score,borrower_history,prior_defaults,spoilage_prob,spoiled,default_prob,defaulted,financing_rate
XB-20243682,Dairy,Enugu,Port Harcourt,6.44,7.5,4.82,7.04,4466.7,1954858.0,259.2,4.23,0.27,4.49,48,0.094,0,38.8,46.4,6,40.4,58.5,good,0.0,fair,0,0.5273,1,0.5139,1,6.11
XB-20243683,Strawberries,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,3188.3,2621118.0,192.4,3.92,1.16,5.08,36,0.141,1,9.0,12.7,8,4.7,68.3,poor,1.01,good,0,0.3456,0,0.2015,0,3.61
XB-20243684,Mangoes,Jos,Zaria,9.92,8.89,11.08,7.71,3835.0,837626.0,276.9,5.78,0.06,5.84,96,0.061,0,40.5,48.3,20,28.3,72.5,good,0.0,good,1,0.4544,0,0.3879,0,5.1
XB-20243685,Leafy Greens,Lagos,Onitsha,6.52,3.38,6.14,6.79,2480.4,714222.0,559.5,10.34,0.29,10.63,48,0.221,0,30.6,37.2,10,27.2,56.6,fair,0.659,good,3,0.5909,1,0.5292,1,6.23
XB-20243686,Dairy,Enugu,Zaria,6.44,7.5,11.08,7.71,2558.5,1171058.0,747.3,15.34,2.39,17.73,48,0.369,1,7.5,10.2,6,4.2,66.2,poor,1.368,excellent,0,0.4034,0,0.2259,0,3.81
XB-20243687,Dairy,Kano,Kaduna,12.0,8.52,10.52,7.44,1766.4,670174.0,290.3,4.7,1.52,6.21,48,0.129,1,5.3,13.1,6,7.1,71.5,good,0.0,excellent,0,0.2852,0,0.1456,0,3.16
XB-20243688,Mangoes,Abuja,Enugu,9.07,7.4,6.44,7.5,205.7,44854.0,458.3,9.41,2.01,11.41,96,0.119,0,27.7,31.2,20,11.2,73.6,fair,0.553,poor,0,0.5083,0,0.5098,1,6.08
XB-20243689,Dairy,Abuja,Onitsha,9.07,7.4,6.14,6.79,2210.5,941960.0,508.1,11.66,1.94,13.6,48,0.283,1,7.8,10.7,6,4.7,81.5,poor,2.577,good,1,0.302,0,0.3025,0,4.42
XB-20243690,Mangoes,Port Harcourt,Onitsha,4.82,7.04,6.14,6.79,1323.6,247734.0,212.6,4.68,1.54,6.22,96,0.065,0,30.1,35.6,20,15.6,65.5,fair,1.323,good,1,0.4488,0,0.3919,0,5.14
XB-20243691,Fresh Fish,Port Harcourt,Kaduna,4.82,7.04,10.52,7.44,847.5,487475.0,1008.1,16.08,0.24,16.32,24,0.68,0,36.8,39.3,4,35.3,81.2,fair,1.001,excellent,0,0.7077,1,0.4048,0,5.24
XB-20243692,Tomatoes,Kaduna,Onitsha,10.52,7.44,6.14,6.79,2225.8,775053.0,688.2,15.03,0.3,15.33,72,0.213,0,39.3,43.3,25,18.3,60.6,fair,1.021,fair,2,0.3874,0,0.6414,1,7.13
XB-20243693,Peppers,Port Harcourt,Zaria,4.82,7.04,11.08,7.71,2254.2,403419.0,1102.1,31.09,0.63,31.72,96,0.33,1,21.6,26.3,22,4.3,60.5,poor,2.328,poor,0,0.3917,0,0.5002,0,6.0
XB-20243694,Peppers,Onitsha,Kano,6.14,6.79,12.0,8.52,4653.8,784675.0,1074.0,20.2,2.09,22.29,96,0.232,0,32.9,36.2,22,14.2,85.3,poor,1.213,good,1,0.6924,1,0.4503,0,5.6
XB-20243695,Mangoes,Kaduna,Enugu,10.52,7.44,6.44,7.5,438.7,83776.0,610.2,10.24,0.47,10.71,96,0.112,0,37.8,43.5,20,23.5,60.9,good,0.0,fair,0,0.4497,1,0.3425,0,4.74
XB-20243696,Fresh Fish,Port Harcourt,Kano,4.82,7.04,12.0,8.52,3469.2,2135682.0,1289.8,21.78,1.24,23.03,24,0.959,1,6.3,11.0,4,7.0,63.2,fair,0.649,good,1,0.539,0,0.5677,1,6.54
XB-20243697,Leafy Greens,Kaduna,Onitsha,10.52,7.44,6.14,6.79,622.2,169654.0,695.5,17.32,1.05,18.37,48,0.383,0,41.5,47.1,10,37.1,80.0,good,0.0,good,0,0.5586,1,0.5118,1,6.09
XB-20243698,Leafy Greens,Ibadan,Abuja,7.38,3.93,9.07,7.4,2071.6,586018.0,634.1,17.31,0.73,18.04,48,0.376,0,39.1,43.7,10,33.7,59.6,fair,0.771,good,0,0.6745,1,0.3334,0,4.67
XB-20243699,Fresh Fish,Ibadan,Zaria,7.38,3.93,11.08,7.71,3292.5,2044327.0,920.6,15.29,0.29,15.58,24,0.649,1,6.5,13.1,4,9.1,56.0,good,0.0,good,0,0.3994,0,0.2604,0,4.08
XB-20243700,Dairy,Lagos,Kano,6.52,3.38,12.0,8.52,3967.5,1694651.0,1238.2,20.0,1.78,21.78,48,0.454,0,32.6,38.8,6,32.8,57.8,poor,2.259,poor,1,0.8082,1,0.767,1,8.14
XB-20243701,Mangoes,Zaria,Onitsha,11.08,7.71,6.14,6.79,1389.3,263119.0,697.0,10.77,1.49,12.26,96,0.128,0,33.2,37.3,20,17.3,81.6,poor,1.427,good,2,0.6559,1,0.665,1,7.32
XB-20243702,Peppers,Abuja,Lagos,9.07,7.4,6.52,3.38,3404.2,633548.0,789.5,20.24,0.74,20.98,96,0.219,0,30.4,35.2,22,13.2,91.0,good,0.0,good,0,0.7814,1,0.4231,0,5.38
XB-20243703,Mangoes,Onitsha,Ibadan,6.14,6.79,7.38,3.93,239.6,44573.0,440.2,8.29,0.92,9.2,96,0.096,1,18.3,20.9,20,0.9,58.6,good,0.0,fair,2,0.0837,0,0.305,0,4.44
XB-20243704,Dairy,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,3055.3,1307737.0,196.7,3.8,2.61,6.41,48,0.134,0,30.0,32.0,6,26.0,66.9,fair,1.059,good,1,0.4888,0,0.3137,0,4.51
XB-20243705,Fresh Fish,Kaduna,Kano,10.52,7.44,12.0,8.52,4774.3,2844406.0,284.1,5.05,2.44,7.48,24,0.312,1,2.8,6.8,4,2.8,90.4,good,0.0,good,0,0.368,0,0.3383,0,4.71
XB-20243706,Peppers,Enugu,Onitsha,6.44,7.5,6.14,6.79,2239.9,395063.0,106.9,2.11,1.64,3.75,96,0.039,1,21.9,27.8,22,5.8,79.1,good,0.0,excellent,0,0.3317,0,0.0362,0,2.29
XB-20243707,Peppers,Jos,Ibadan,9.92,8.89,7.38,3.93,797.2,142278.0,942.9,19.51,1.85,21.36,96,0.223,1,25.6,31.0,22,9.0,89.3,fair,0.817,fair,0,0.5194,1,0.5135,0,6.11
XB-20243708,Mangoes,Lagos,Kano,6.52,3.38,12.0,8.52,4810.5,907779.0,1133.3,18.95,1.46,20.42,96,0.213,1,21.1,25.1,20,5.1,63.4,fair,1.085,fair,1,0.2252,0,0.3756,0,5.01
XB-20243709,Strawberries,Onitsha,Lagos,6.14,6.79,6.52,3.38,2192.5,1755632.0,580.6,15.14,3.37,18.5,36,0.514,0,34.8,40.7,8,32.7,83.3,poor,2.449,good,1,0.6847,1,0.5056,0,6.04
XB-20243710,Strawberries,Onitsha,Enugu,6.14,6.79,6.44,7.5,2499.3,1959098.0,102.6,2.41,0.25,2.66,36,0.074,1,9.1,12.3,8,4.3,85.9,fair,1.303,excellent,0,0.2434,0,0.17,0,3.36
XB-20243711,Peppers,Onitsha,Ibadan,6.14,6.79,7.38,3.93,1933.0,316750.0,420.0,11.57,0.71,12.28,96,0.128,1,22.4,24.9,22,2.9,77.4,fair,1.261,poor,1,0.2582,0,0.46,0,5.68
XB-20243712,Tomatoes,Kano,Kaduna,12.0,8.52,10.52,7.44,3911.0,1272569.0,263.2,4.34,0.78,5.12,72,0.071,0,28.1,31.8,25,6.8,90.4,poor,2.73,good,0,0.4091,0,0.2801,0,4.24
XB-20243713,Fresh Fish,Ibadan,Zaria,7.38,3.93,11.08,7.71,2311.8,1325863.0,853.0,19.18,4.3,23.48,24,0.978,0,21.8,25.0,4,21.0,89.0,fair,1.206,good,0,0.7271,1,0.423,0,5.38
XB-20243714,Tomatoes,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,1857.8,659257.0,992.8,23.37,0.1,23.47,72,0.326,0,29.3,32.8,25,7.8,77.5,good,0.0,good,1,0.5856,1,0.3906,0,5.12
XB-20243715,Strawberries,Ibadan,Jos,7.38,3.93,9.92,8.89,4033.3,3028843.0,762.1,12.23,0.89,13.12,36,0.364,0,31.7,35.6,8,27.6,88.1,fair,1.4,good,0,0.6023,1,0.4431,0,5.55
XB-20243716,Tomatoes,Onitsha,Enugu,6.14,6.79,6.44,7.5,1904.3,731154.0,110.4,1.8,0.89,2.69,72,0.037,0,30.5,34.0,25,9.0,82.3,poor,2.453,poor,2,0.6344,1,0.8412,1,8.73
XB-20243717,Peppers,Jos,Lagos,9.92,8.89,6.52,3.38,2916.8,543441.0,1002.5,24.51,0.37,24.88,96,0.259,1,21.0,24.8,22,2.8,89.1,poor,2.466,good,1,0.2965,0,0.2318,0,3.85
XB-20243718,Strawberries,Jos,Abuja,9.92,8.89,9.07,7.4,2304.9,1928694.0,287.2,6.25,1.58,7.83,36,0.217,0,43.5,46.8,8,38.8,81.1,fair,0.959,good,1,0.4747,0,0.4143,0,5.31
XB-20243719,Mangoes,Kano,Enugu,12.0,8.52,6.44,7.5,575.9,105078.0,828.1,14.68,0.45,15.13,96,0.158,0,32.7,35.1,20,15.1,70.6,good,0.0,good,0,0.3737,0,0.3102,0,4.48
XB-20243720,Mangoes,Abuja,Zaria,9.07,7.4,11.08,7.71,676.1,143012.0,321.7,8.33,0.07,8.4,96,0.088,1,21.4,28.9,20,8.9,87.3,good,0.0,good,1,0.2278,0,0.2517,0,4.01
XB-20243721,Strawberries,Kaduna,Ibadan,10.52,7.44,7.38,3.93,709.4,514955.0,657.4,11.08,0.49,11.58,36,0.322,0,24.0,28.4,8,20.4,59.3,good,0.0,good,0,0.5174,0,0.3132,0,4.51
XB-20243722,Fresh Fish,Ibadan,Jos,7.38,3.93,9.92,8.89,3840.4,2197789.0,813.3,14.79,0.03,14.81,24,0.617,0,30.4,34.7,4,30.7,82.3,fair,1.215,good,2,0.7409,1,0.6498,1,7.2
XB-20243723,Mangoes,Abuja,Kaduna,9.07,7.4,10.52,7.44,4393.0,807426.0,193.8,3.43,0.46,3.89,96,0.041,0,32.9,38.7,20,18.7,64.0,good,0.0,fair,1,0.4458,1,0.5092,0,6.07
XB-20243724,Strawberries,Kano,Onitsha,12.0,8.52,6.14,6.79,2461.0,1868746.0,941.3,14.61,0.73,15.33,36,0.426,0,33.7,37.3,8,29.3,74.8,good,0.0,excellent,0,0.5272,1,0.2508,0,4.01
XB-20243725,Strawberries,Kaduna,Ibadan,10.52,7.44,7.38,3.93,4264.0,3332252.0,675.9,16.61,0.23,16.84,36,0.468,0,25.8,30.0,8,22.0,78.4,fair,0.977,fair,2,0.4724,0,0.4953,0,5.96
XB-20243726,Leafy Greens,Abuja,Port Harcourt,9.07,7.4,4.82,7.04,4538.4,1383086.0,623.4,13.3,5.94,19.23,48,0.401,1,12.4,17.0,10,7.0,79.4,fair,0.577,fair,0,0.4215,0,0.3769,0,5.02
XB-20243727,Dairy,Zaria,Port Harcourt,11.08,7.71,4.82,7.04,4035.2,1715695.0,894.4,16.73,1.47,18.2,48,0.379,0,33.8,40.7,6,34.7,57.9,fair,0.869,poor,2,0.6414,1,0.8347,1,8.68
XB-20243728,Tomatoes,Onitsha,Lagos,6.14,6.79,6.52,3.38,2895.8,991003.0,570.6,12.12,0.11,12.23,72,0.17,1,26.7,28.7,25,3.7,84.9,good,0.0,fair,0,0.0796,0,0.2079,0,3.66
XB-20243729,Tomatoes,Abuja,Ibadan,9.07,7.4,7.38,3.93,1367.9,472143.0,669.5,14.28,0.41,14.69,72,0.204,1,26.1,29.6,25,4.6,70.8,fair,1.22,fair,0,0.3252,0,0.2864,0,4.29
XB-20243730,Leafy Greens,Ibadan,Abuja,7.38,3.93,9.07,7.4,1216.5,357582.0,618.4,12.31,2.09,14.39,48,0.3,1,13.8,18.9,10,8.9,58.0,good,0.0,fair,0,0.2385,0,0.2999,0,4.4
XB-20243731,Fresh Fish,Enugu,Kano,6.44,7.5,12.0,8.52,1218.2,736686.0,1001.4,16.98,0.04,17.02,24,0.709,1,4.7,6.8,4,2.8,71.0,good,0.0,good,0,0.2744,0,0.1233,0,2.99
XB-20243732,Leafy Greens,Lagos,Port Harcourt,6.52,3.38,4.82,7.04,3528.3,1006222.0,580.5,14.89,2.68,17.58,48,0.366,0,34.5,41.1,10,31.1,66.5,fair,1.041,good,0,0.6625,1,0.4786,0,5.83
XB-20243733,Strawberries,Abuja,Kano,9.07,7.4,12.0,8.52,4210.9,3265129.0,449.1,7.75,0.55,8.29,36,0.23,1,10.1,13.3,8,5.3,85.6,poor,2.595,good,0,0.3866,0,0.3598,0,4.88
XB-20243734,Fresh Fish,Kano,Kaduna,12.0,8.52,10.52,7.44,1346.3,882921.0,273.5,7.56,0.96,8.52,24,0.355,1,6.3,13.7,4,9.7,64.0,fair,1.078,good,1,0.4247,0,0.3343,0,4.67
XB-20243735,Mangoes,Lagos,Zaria,6.52,3.38,11.08,7.71,4879.3,943350.0,1039.6,27.62,0.41,28.03,96,0.292,1,23.8,28.9,20,8.9,67.0,poor,2.227,poor,4,0.4225,0,0.7525,1,8.02
XB-20243736,Peppers,Kaduna,Kano,10.52,7.44,12.0,8.52,3285.5,563292.0,313.7,5.43,0.6,6.04,96,0.063,1,25.4,28.5,22,6.5,66.0,good,0.0,poor,0,0.0952,0,0.2308,0,3.85
XB-20243737,Dairy,Kano,Ibadan,12.0,8.52,7.38,3.93,3672.9,1649554.0,891.1,15.03,1.48,16.5,48,0.344,0,24.5,28.6,6,22.6,84.6,fair,1.027,fair,2,0.5372,0,0.7761,1,8.21
XB-20243738,Strawberries,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,3547.1,2666751.0,852.8,21.07,1.83,22.9,36,0.636,0,34.2,40.2,8,32.2,83.9,poor,1.811,fair,0,0.866,1,0.6751,1,7.4
XB-20243739,Leafy Greens,Kaduna,Ibadan,10.52,7.44,7.38,3.93,1706.6,485896.0,673.0,13.96,0.12,14.08,48,0.293,0,27.9,32.9,10,22.9,60.3,fair,1.015,good,1,0.4266,0,0.371,0,4.97
XB-20243740,Strawberries,Kaduna,Zaria,10.52,7.44,11.08,7.71,2896.5,2300300.0,108.1,1.78,0.69,2.47,36,0.069,0,34.0,36.5,8,28.5,87.7,good,0.0,good,0,0.4229,0,0.4383,0,5.51
XB-20243741,Strawberries,Jos,Port Harcourt,9.92,8.89,4.82,7.04,3013.8,2369783.0,960.7,19.85,6.83,26.69,36,0.741,1,8.1,15.5,8,7.5,89.7,good,0.0,poor,0,0.6726,1,0.6347,0,7.08
XB-20243742,Tomatoes,Port Harcourt,Ibadan,4.82,7.04,7.38,3.93,2670.7,996134.0,653.2,10.8,0.12,10.92,72,0.152,0,34.9,40.7,25,15.7,73.8,poor,1.408,good,1,0.5087,0,0.5131,0,6.1
XB-20243743,Dairy,Port Harcourt,Zaria,4.82,7.04,11.08,7.71,733.4,295358.0,1033.1,21.59,0.56,22.15,48,0.461,0,31.9,36.5,6,30.5,82.1,fair,0.71,fair,0,0.4826,1,0.3818,0,5.05
XB-20243744,Peppers,Lagos,Kano,6.52,3.38,12.0,8.52,4706.7,827373.0,1314.2,33.05,1.06,34.11,96,0.355,1,22.3,27.0,22,5.0,73.4,fair,0.504,good,0,0.3646,0,0.3137,0,4.51
XB-20243745,Tomatoes,Onitsha,Kaduna,6.14,6.79,10.52,7.44,2275.9,772720.0,682.2,15.32,0.93,16.25,72,0.226,1,26.5,29.5,25,4.5,84.5,good,0.0,excellent,0,0.2106,0,0.01,0,2.08
XB-20243746,Tomatoes,Kaduna,Onitsha,10.52,7.44,6.14,6.79,524.2,199732.0,649.1,12.21,3.94,16.15,72,0.224,1,26.3,29.3,25,4.3,86.8,fair,1.27,good,0,0.2592,0,0.3047,0,4.44
XB-20243747,Strawberries,Onitsha,Ibadan,6.14,6.79,7.38,3.93,2773.5,2315130.0,550.8,8.64,2.97,11.61,36,0.323,1,6.1,12.4,8,4.4,65.3,poor,1.368,good,0,0.364,0,0.2865,0,4.29
XB-20243748,Mangoes,Abuja,Enugu,9.07,7.4,6.44,7.5,3371.9,635926.0,442.4,7.93,0.74,8.67,96,0.09,1,20.1,23.6,20,3.6,86.5,fair,0.904,good,0,0.1485,0,0.1837,0,3.47
XB-20243749,Fresh Fish,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,2619.9,1508748.0,638.5,11.35,1.07,12.42,24,0.517,1,4.9,7.5,4,3.5,87.8,poor,1.225,poor,3,0.4277,0,0.7136,1,7.71
XB-20243750,Strawberries,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,1844.9,1487978.0,196.9,3.19,4.57,7.76,36,0.215,0,27.2,29.6,8,21.6,68.7,fair,1.015,excellent,0,0.6553,1,0.2298,0,3.84
XB-20243751,Tomatoes,Zaria,Enugu,11.08,7.71,6.44,7.5,2295.4,802449.0,665.7,11.15,1.25,12.4,72,0.172,0,27.8,31.9,25,6.9,84.5,fair,0.875,good,0,0.408,0,0.2448,0,3.96
XB-20243752,Peppers,Port Harcourt,Jos,4.82,7.04,9.92,8.89,3371.2,585927.0,824.4,21.59,1.46,23.05,96,0.24,0,44.0,48.8,22,26.8,66.4,good,0.0,good,1,0.6255,1,0.3402,0,4.72
XB-20243753,Tomatoes,Abuja,Kano,9.07,7.4,12.0,8.52,3648.1,1304161.0,446.3,11.08,0.97,12.05,72,0.167,0,36.8,41.0,25,16.0,60.4,poor,1.065,excellent,0,0.6451,1,0.3159,0,4.53
XB-20243754,Leafy Greens,Abuja,Ibadan,9.07,7.4,7.38,3.93,2788.2,844037.0,663.1,11.35,3.42,14.77,48,0.308,0,33.7,40.9,10,30.9,90.1,good,0.0,fair,1,0.6542,1,0.6577,1,7.26
XB-20243755,Peppers,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,4098.7,800946.0,203.1,4.46,0.29,4.76,96,0.05,0,33.2,36.7,22,14.7,73.5,fair,1.427,good,0,0.4594,1,0.2626,0,4.1
XB-20243756,Mangoes,Ibadan,Abuja,7.38,3.93,9.07,7.4,796.6,167706.0,544.9,9.29,3.29,12.59,96,0.131,0,29.5,33.8,20,13.8,70.2,fair,1.244,fair,1,0.5272,1,0.4854,0,5.88
XB-20243757,Strawberries,Lagos,Abuja,6.52,3.38,9.07,7.4,3005.9,2613989.0,719.4,15.73,1.26,17.0,36,0.472,0,38.2,42.1,8,34.1,87.3,fair,1.217,excellent,0,0.6067,1,0.2843,0,4.27
XB-20243758,Leafy Greens,Lagos,Onitsha,6.52,3.38,6.14,6.79,663.9,172791.0,489.3,7.55,1.99,9.55,48,0.199,0,36.8,43.5,10,33.5,90.0,good,0.0,good,1,0.4814,0,0.4614,0,5.69
XB-20243759,Mangoes,Ibadan,Kano,7.38,3.93,12.0,8.52,3880.7,770121.0,1062.5,16.53,0.63,17.17,96,0.179,1,21.1,25.1,20,5.1,70.5,poor,1.396,good,0,0.245,0,0.2026,0,3.62
XB-20243760,Strawberries,Abuja,Kano,9.07,7.4,12.0,8.52,4601.1,3953308.0,443.9,8.12,0.5,8.63,36,0.24,1,9.4,14.7,8,6.7,70.7,good,0.0,fair,2,0.221,0,0.4212,0,5.37
XB-20243761,Fresh Fish,Abuja,Enugu,9.07,7.4,6.44,7.5,442.2,257521.0,380.7,10.56,0.35,10.91,24,0.455,1,6.9,10.2,4,6.2,70.2,poor,1.233,fair,1,0.4839,1,0.5655,1,6.52
XB-20243762,Dairy,Kano,Kaduna,12.0,8.52,10.52,7.44,979.0,411255.0,243.6,3.87,2.58,6.46,48,0.134,0,32.4,37.0,6,31.0,71.5,good,0.0,fair,0,0.4958,0,0.4223,0,5.38
XB-20243763,Mangoes,Kaduna,Onitsha,10.52,7.44,6.14,6.79,4079.3,760778.0,703.6,13.66,0.3,13.96,96,0.145,1,22.0,27.5,20,7.5,58.4,fair,1.438,fair,1,0.2912,0,0.3122,0,4.5
XB-20243764,Fresh Fish,Kaduna,Kano,10.52,7.44,12.0,8.52,710.5,468416.0,250.7,5.66,0.05,5.72,24,0.238,1,7.3,12.2,4,8.2,65.9,poor,2.008,excellent,0,0.4028,1,0.2486,0,3.99
XB-20243765,Peppers,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,1396.6,251734.0,681.8,18.19,1.44,19.63,96,0.204,1,24.5,26.6,22,4.6,61.2,fair,1.159,fair,1,0.2554,0,0.3794,0,5.03
XB-20243766,Leafy Greens,Abuja,Lagos,9.07,7.4,6.52,3.38,4262.6,1153575.0,684.9,13.31,0.62,13.93,48,0.29,0,37.0,41.5,10,31.5,80.5,fair,0.899,good,1,0.5529,1,0.3736,0,4.99
XB-20243767,Tomatoes,Kano,Zaria,12.0,8.52,11.08,7.71,1383.8,456324.0,168.1,3.21,1.78,4.99,72,0.069,1,26.8,30.7,25,5.7,63.5,poor,2.139,fair,1,0.4937,1,0.4234,0,5.39
XB-20243768,Dairy,Kaduna,Zaria,10.52,7.44,11.08,7.71,4776.3,2057133.0,98.4,1.74,0.17,1.91,48,0.04,1,7.4,9.7,6,3.7,75.9,fair,0.654,good,0,0.1319,0,0.223,0,3.78
XB-20243769,Leafy Greens,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,1047.5,322613.0,955.7,17.04,5.36,22.4,48,0.467,0,30.5,34.5,10,24.5,57.0,good,0.0,poor,1,0.747,1,0.7247,1,7.8
XB-20243770,Leafy Greens,Jos,Ibadan,9.92,8.89,7.38,3.93,245.7,68474.0,906.9,15.45,3.01,18.46,48,0.385,0,33.1,38.6,10,28.6,66.7,good,0.0,excellent,0,0.7621,1,0.2993,0,4.39
XB-20243771,Leafy Greens,Abuja,Zaria,9.07,7.4,11.08,7.71,1619.7,437027.0,277.2,5.03,1.88,6.92,48,0.144,0,36.9,41.6,10,31.6,78.2,fair,1.021,excellent,0,0.4391,0,0.2482,0,3.99
XB-20243772,Dairy,Enugu,Lagos,6.44,7.5,6.52,3.38,2127.1,878140.0,587.0,9.09,0.34,9.42,48,0.196,1,5.7,11.7,6,5.7,66.4,poor,1.097,good,1,0.2488,0,0.3575,0,4.86
XB-20243773,Leafy Greens,Kaduna,Abuja,10.52,7.44,9.07,7.4,4591.9,1353013.0,254.0,5.33,0.29,5.62,48,0.117,0,28.5,31.5,10,21.5,64.4,fair,0.879,good,0,0.5811,1,0.423,0,5.38
XB-20243774,Leafy Greens,Kaduna,Onitsha,10.52,7.44,6.14,6.79,2385.3,677114.0,715.3,13.8,0.19,13.99,48,0.292,1,12.1,19.7,10,9.7,62.9,good,0.0,good,0,0.1918,0,0.1578,0,3.26
XB-20243775,Fresh Fish,Abuja,Ibadan,9.07,7.4,7.38,3.93,3801.8,2293537.0,529.6,11.87,1.08,12.95,24,0.54,0,27.4,32.1,4,28.1,77.1,good,0.0,good,1,0.4686,0,0.3746,0,5.0
XB-20243776,Peppers,Lagos,Port Harcourt,6.52,3.38,4.82,7.04,4751.0,910974.0,646.9,18.07,1.4,19.48,96,0.203,0,34.8,38.5,22,16.5,58.6,fair,0.774,poor,0,0.6506,1,0.7743,1,8.19
XB-20243777,Fresh Fish,Enugu,Abuja,6.44,7.5,9.07,7.4,4280.8,2560967.0,351.3,6.28,0.92,7.2,24,0.3,1,3.7,6.7,4,2.7,63.9,fair,0.922,good,2,0.214,0,0.3242,0,4.59
XB-20243778,Dairy,Port Harcourt,Ibadan,4.82,7.04,7.38,3.93,3350.7,1540107.0,622.4,16.15,2.22,18.36,48,0.383,1,9.2,12.6,6,6.6,83.3,poor,2.527,excellent,0,0.4681,0,0.2689,0,4.15
XB-20243779,Mangoes,Port Harcourt,Zaria,4.82,7.04,11.08,7.71,4304.2,849726.0,1117.0,25.0,0.09,25.09,96,0.261,0,25.4,33.0,20,13.0,63.8,fair,1.059,good,1,0.4882,1,0.4447,0,5.56
XB-20243780,Mangoes,Enugu,Kaduna,6.44,7.5,10.52,7.44,868.0,180758.0,658.9,13.03,0.57,13.61,96,0.142,1,23.3,27.0,20,7.0,84.4,good,0.0,excellent,0,0.3006,0,0.244,0,3.95
XB-20243781,Fresh Fish,Enugu,Abuja,6.44,7.5,9.07,7.4,1009.4,659728.0,464.1,8.4,0.54,8.94,24,0.372,0,36.7,43.0,4,39.0,56.4,good,0.0,poor,0,0.5438,0,0.6707,1,7.37
XB-20243782,Fresh Fish,Zaria,Lagos,11.08,7.71,6.52,3.38,3148.6,1929429.0,896.4,23.15,0.36,23.51,24,0.98,1,3.3,10.2,4,6.2,83.9,poor,1.899,good,0,0.5259,1,0.4261,0,5.41
XB-20243783,Peppers,Jos,Zaria,9.92,8.89,11.08,7.71,1302.2,212122.0,245.7,6.73,1.31,8.04,96,0.084,0,32.2,36.7,22,14.7,76.4,fair,1.258,good,0,0.5055,0,0.3485,0,4.79
XB-20243784,Leafy Greens,Onitsha,Jos,6.14,6.79,9.92,8.89,3731.6,1144343.0,639.6,11.87,2.54,14.41,48,0.3,1,11.1,18.5,10,8.5,63.9,fair,0.605,poor,1,0.2926,0,0.5543,0,6.43
XB-20243785,Tomatoes,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,1879.0,650432.0,875.2,16.4,0.77,17.17,72,0.239,0,34.3,38.0,25,13.0,79.9,good,0.0,good,0,0.4759,1,0.3091,0,4.47
XB-20243786,Leafy Greens,Onitsha,Kano,6.14,6.79,12.0,8.52,1493.7,423659.0,1052.3,17.88,3.38,21.27,48,0.443,0,32.2,40.0,10,30.0,62.5,good,0.0,excellent,0,0.7094,1,0.4395,0,5.52
XB-20243787,Peppers,Enugu,Kano,6.44,7.5,12.0,8.52,1583.3,275111.0,804.1,14.75,5.99,20.74,96,0.216,1,22.2,27.4,22,5.4,85.9,poor,1.411,fair,0,0.4205,0,0.3361,0,4.69
XB-20243788,Mangoes,Abuja,Onitsha,9.07,7.4,6.14,6.79,1855.4,369031.0,426.2,7.74,0.33,8.07,96,0.084,0,36.4,44.2,20,24.2,84.6,fair,1.249,good,1,0.4065,0,0.4263,1,5.41
XB-20243789,Mangoes,Lagos,Kaduna,6.52,3.38,10.52,7.44,3363.1,659666.0,786.0,15.75,1.25,17.0,96,0.177,0,35.8,40.9,20,20.9,72.8,fair,1.123,excellent,0,0.4485,0,0.2924,0,4.34
XB-20243790,Strawberries,Lagos,Jos,6.52,3.38,9.92,8.89,2179.6,1779695.0,893.9,22.78,0.93,23.72,36,0.659,0,41.9,43.9,8,35.9,74.7,poor,1.66,poor,2,0.7344,1,0.8305,1,8.64
XB-20243791,Peppers,Abuja,Kano,9.07,7.4,12.0,8.52,460.5,88517.0,527.1,13.5,0.72,14.22,96,0.148,0,35.5,42.8,22,20.8,82.2,good,0.0,excellent,0,0.4837,0,0.3774,0,5.02
XB-20243792,Fresh Fish,Zaria,Abuja,11.08,7.71,9.07,7.4,804.0,485610.0,324.0,9.13,3.7,12.83,24,0.535,0,32.6,39.7,4,35.7,84.8,fair,0.819,good,1,0.7416,1,0.6199,1,6.96
XB-20243793,Tomatoes,Port Harcourt,Jos,4.82,7.04,9.92,8.89,4876.4,1632057.0,889.3,20.09,0.07,20.16,72,0.28,0,40.9,43.8,25,18.8,76.3,fair,0.519,poor,3,0.5023,0,0.6751,1,7.4
XB-20243794,Leafy Greens,Kano,Zaria,12.0,8.52,11.08,7.71,3409.7,909536.0,188.3,3.66,0.38,4.03,48,0.084,0,31.3,38.8,10,28.8,63.4,poor,2.505,fair,2,0.6901,1,0.7835,1,8.27
